cnpj;optante_simples;optante_simei
33757679000117;SIM;NÃO
33774920000116;SIM;SIM
33788851000108;SIM;SIM
33792413000105;SIM;SIM
33835197000138;SIM;SIM
33845806000130;SIM;SIM
33926145000177;SIM;SIM
33935598000160;SIM;SIM
33958695000178;NÃO;NÃO
33975508000164;SIM;SIM
33991377000109;SIM;SIM
34003324000103;SIM;SIM
34025739000170;SIM;SIM
34071747000152;SIM;NÃO
34081623000158;SIM;SIM
34169557000172;NÃO;NÃO
34200104000161;SIM;NÃO
34223555000114;NÃO;NÃO
34240601000193;SIM;SIM
34262381000107;SIM;NÃO
34270656000146;SIM;SIM
34360143000126;SIM;SIM
34428346000107;SIM;SIM
34461649000121;SIM;NÃO
34467341000193;SIM;SIM
34563307000112;SIM;NÃO
34653761000164;SIM;SIM
34657154000172;SIM;SIM
34791311000138;SIM;SIM
34878949000100;NÃO;NÃO
34894112000155;SIM;NÃO
34994259000117;SIM;SIM
35001521000148;SIM;NÃO
35042417000100;SIM;SIM
35047394000118;SIM;SIM
35053086000103;SIM;SIM
35064395000170;SIM;SIM
35085954000129;SIM;SIM
35086280000187;SIM;SIM
35111135000109;SIM;SIM
35116065000181;SIM;SIM
35124048000196;SIM;SIM
35124598000105;SIM;SIM
35182939000107;SIM;SIM
35198315000170;SIM;NÃO
35220349000113;NÃO;NÃO
35242176000134;SIM;SIM
35285779000113;SIM;SIM
35326012000195;SIM;SIM
35395539000171;SIM;SIM
35426153000180;SIM;SIM
35426326000160;SIM;NÃO
35430819000173;SIM;NÃO
35438349000194;SIM;NÃO
35447105000178;SIM;SIM
35481181000108;SIM;SIM
35506411000138;SIM;SIM
35549548000170;SIM;SIM
35572418000158;SIM;SIM
35591688000106;SIM;NÃO
35605275000133;SIM;NÃO
35655714000112;SIM;NÃO
35675843000172;SIM;SIM
35680019000100;SIM;SIM
35752495000270;NÃO INFORMADO;NÃO INFORMADO
35784679000131;NÃO;NÃO
35826636000171;SIM;SIM
35917969000106;SIM;SIM
35931686000119;SIM;NÃO
35936474000124;SIM;SIM
35950757000120;SIM;NÃO
35953279000102;SIM;SIM
35964848000115;SIM;NÃO
35978393000197;SIM;SIM
35985892000101;SIM;SIM
36016317000163;SIM;SIM
36033160000184;SIM;SIM
36046153000117;SIM;SIM
36050242000137;SIM;SIM
36082133000100;SIM;SIM
36100272000100;SIM;SIM
36121312000109;SIM;SIM
36124647000172;SIM;SIM
36140384000195;SIM;SIM
36145955000184;SIM;SIM
36184246000108;SIM;SIM
36207275000148;SIM;SIM
36221030000175;SIM;SIM
36227688000194;SIM;SIM
36270900000104;SIM;SIM
36312774000103;SIM;NÃO
36342614000107;SIM;SIM
36357422000166;SIM;SIM
36377366000121;SIM;SIM
36406369000146;SIM;SIM
36420400000101;SIM;NÃO
36461324000174;SIM;SIM
36499419000187;SIM;SIM
36512272000118;SIM;NÃO
36525122000149;SIM;SIM
36569441000156;SIM;SIM
36601635000191;SIM;SIM
36617126000157;SIM;SIM
36650977000100;SIM;SIM
36675887000165;SIM;SIM
36705683000120;SIM;NÃO
36784186000164;SIM;SIM
36804814000126;SIM;SIM
36816880000116;SIM;SIM
36851606000188;SIM;SIM
36866111000122;SIM;SIM
36883931000122;SIM;SIM
36888166000133;SIM;SIM
36894576000197;SIM;SIM
36938804000183;SIM;SIM
36951442000160;SIM;SIM
37033076000123;SIM;SIM
37067086000180;SIM;SIM
37074744000160;SIM;SIM
37083681000109;SIM;NÃO
37115688000165;SIM;SIM
37122474000116;SIM;SIM
37130953000184;SIM;SIM
37196027000101;SIM;SIM
37220584000110;SIM;SIM
37254339000124;NÃO INFORMADO;NÃO INFORMADO
37258363000131;SIM;NÃO
37296022000150;SIM;SIM
37302230000115;SIM;SIM
37329408000111;SIM;SIM
37331545000190;SIM;SIM
37366724000163;SIM;SIM
37367354000189;SIM;SIM
37369175000180;SIM;SIM
37369563000161;SIM;NÃO
37372625000194;SIM;SIM
37373052000113;SIM;SIM
37403135000108;SIM;SIM
37447769000162;SIM;SIM
37528737000191;SIM;SIM
37530879000193;SIM;SIM
37586552000133;SIM;SIM
37613024000126;SIM;SIM
37714721000173;SIM;SIM
37754145000198;SIM;SIM
37788380000180;SIM;SIM
37797533000156;SIM;NÃO
37807499000153;SIM;SIM
37869143000144;SIM;SIM
37912783000190;SIM;SIM
37920508000118;SIM;NÃO
37955632000119;SIM;NÃO
37978643000114;SIM;SIM
38013138000106;SIM;NÃO
38016058000104;SIM;SIM
38022966000100;SIM;SIM
38037086000108;SIM;NÃO
38148170000190;SIM;SIM
38174683000176;SIM;SIM
38184598000199;NÃO INFORMADO;NÃO INFORMADO
38213099000182;SIM;SIM
38232038000162;SIM;SIM
38250691000154;SIM;NÃO
38255996000159;SIM;SIM
38296150000167;SIM;SIM
38323718000191;SIM;SIM
38348901000141;SIM;SIM
38358191000130;SIM;SIM
38360706000137;SIM;NÃO
38366469000111;SIM;NÃO
38406160000108;SIM;SIM
38424515000191;SIM;SIM
38425725000102;SIM;SIM
38435861000175;SIM;SIM
38441383000106;SIM;NÃO
38456970000179;SIM;SIM
38462019000122;SIM;NÃO
38490381000107;SIM;NÃO
38535184000167;SIM;SIM
38652503000114;SIM;SIM
38973493000119;SIM;SIM
39254084000125;SIM;SIM
39262864000117;SIM;SIM
39330034000180;SIM;NÃO
39339796000147;SIM;SIM
39341692000177;SIM;NÃO
39404393000134;SIM;SIM
39406299000114;SIM;NÃO
39487310000118;SIM;SIM
39532604000114;SIM;SIM
39535065000177;SIM;SIM
39551470000189;SIM;SIM
39582963000186;SIM;SIM
39660007000175;SIM;SIM
39674305000114;SIM;SIM
39683598000104;SIM;SIM
39701634000107;SIM;NÃO
39707635000169;SIM;SIM
39734493000129;SIM;SIM
39858126000137;SIM;NÃO
39906707000105;SIM;SIM
39929672000111;SIM;NÃO
39943380000133;SIM;SIM
39951533000194;SIM;NÃO
39969602000197;SIM;SIM
39987885000280;NÃO INFORMADO;NÃO INFORMADO
40063177000151;SIM;SIM
40076755000194;SIM;SIM
40101314000103;SIM;SIM
40118730000106;SIM;SIM
40123229000138;SIM;SIM
40129177000107;SIM;SIM
40130089000125;SIM;SIM
40146503000194;SIM;SIM
40147629000183;SIM;SIM
40186162000180;NÃO INFORMADO;NÃO INFORMADO
40299526000139;SIM;SIM
40299810031760;NÃO INFORMADO;NÃO INFORMADO
40299810040913;NÃO INFORMADO;NÃO INFORMADO
40382638000159;SIM;SIM
40413143000140;SIM;SIM
40414460000180;SIM;SIM
40416077000161;SIM;SIM
40417698000160;SIM;NÃO
40444488000160;SIM;SIM
40446788000189;SIM;SIM
40451138000121;SIM;SIM
40470144000126;SIM;SIM
40479532000178;SIM;SIM
40509137000190;SIM;SIM
40521623000124;SIM;SIM
40521937000127;SIM;SIM
40553900000180;SIM;SIM
40647601000105;NÃO INFORMADO;NÃO INFORMADO
40684315000110;SIM;SIM
40697364000197;SIM;SIM
40728111000133;SIM;NÃO
40755741000105;SIM;SIM
40786861000161;SIM;SIM
40800204000121;SIM;SIM
40855158000168;SIM;NÃO
40905784000111;SIM;SIM
40907760000100;SIM;SIM
40919258000100;SIM;NÃO
40933306000115;SIM;SIM
40937251000111;SIM;SIM
40938606000197;SIM;SIM
40943416000168;SIM;SIM
40946217000103;SIM;SIM
40995535000164;SIM;NÃO
41017877000172;SIM;NÃO
41039449000140;SIM;SIM
41061594000128;NÃO INFORMADO;NÃO INFORMADO
41073707000105;SIM;SIM
41107629000112;SIM;SIM
41125555000147;SIM;NÃO
41133254000165;SIM;SIM
41183194000195;SIM;SIM
41197954000113;SIM;NÃO
41198396000100;SIM;SIM
41246470000117;SIM;SIM
41315406000140;SIM;SIM
41329992000182;SIM;SIM
41334247000121;SIM;NÃO
41360175000197;NÃO INFORMADO;NÃO INFORMADO
41369773000127;NÃO INFORMADO;NÃO INFORMADO
41370054000126;SIM;SIM
41388803000142;SIM;NÃO
41398671000130;SIM;SIM
41415468000124;SIM;NÃO
41437357000119;SIM;SIM
41461346000174;SIM;SIM
41466984000188;SIM;SIM
41515667000104;SIM;SIM
41518634000118;NÃO INFORMADO;NÃO INFORMADO
41596840000146;NÃO INFORMADO;NÃO INFORMADO
41606186000104;SIM;SIM
41611545000111;SIM;SIM
41616653000187;SIM;SIM
41648631000107;SIM;SIM
41658597000143;SIM;SIM
41658700000155;SIM;SIM
41740975000133;SIM;NÃO
41784306000163;SIM;SIM
41856851000118;SIM;SIM
41905238000143;SIM;SIM
41984258000157;SIM;NÃO
42028033000190;SIM;NÃO
42070907000177;SIM;SIM
42101768000100;SIM;SIM
42118951000100;SIM;SIM
42164978000139;SIM;SIM
42177455000127;SIM;SIM
42253574000111;SIM;SIM
42278291000124;NÃO;NÃO
42281141000170;SIM;SIM
42302097000137;SIM;SIM
42309330000103;SIM;SIM
42363818000119;SIM;SIM
42392490000169;SIM;SIM
42410090000139;SIM;SIM
42517641000168;SIM;SIM
42564219000163;SIM;NÃO
42599402000102;SIM;NÃO
42613022000177;SIM;SIM
42625211000160;SIM;NÃO
42643603000151;SIM;NÃO
42740519000156;SIM;SIM
42746658000197;SIM;NÃO
42771949000135;NÃO;NÃO
42791827000100;SIM;SIM
42820457000192;SIM;SIM
42828730000125;SIM;SIM
42867790000157;SIM;SIM
42885268000106;NÃO INFORMADO;NÃO INFORMADO
42894233000125;SIM;SIM
42900689000150;SIM;SIM
42910033000119;SIM;SIM
42912183000161;SIM;SIM
42927592000131;SIM;SIM
42935087000139;SIM;NÃO
42947733000188;SIM;SIM
42948564000109;SIM;SIM
42953120000153;SIM;SIM
42992724000109;SIM;NÃO
42997492000181;SIM;SIM
43001403000168;SIM;NÃO
43024630000109;SIM;NÃO
43065114000122;SIM;SIM
43116875000166;SIM;SIM
43125801000196;SIM;SIM
43139152000182;SIM;SIM
43148085000162;SIM;SIM
43189868000194;SIM;SIM
43198433000106;SIM;NÃO
43202461000150;SIM;SIM
43212051000190;SIM;SIM
43221486000109;SIM;SIM
43241593000190;SIM;SIM
43249764000128;SIM;SIM
43280293000110;SIM;SIM
43284722000128;SIM;SIM
43288131000129;SIM;SIM
43293931000138;SIM;SIM
43296761000145;SIM;SIM
43311328000131;SIM;SIM
43318217000157;SIM;SIM
43324331000190;SIM;SIM
43335789000144;NÃO INFORMADO;NÃO INFORMADO
43411977000104;SIM;SIM
43413703000154;SIM;SIM
43455548000139;SIM;SIM
43458558000128;SIM;SIM
43500705000180;SIM;SIM
43528409000198;SIM;SIM
43538790000176;SIM;SIM
43556028000112;SIM;SIM
43642150000101;SIM;SIM
43667247000179;SIM;NÃO
43677477000119;SIM;SIM
43700385000102;SIM;NÃO
43702735000170;SIM;SIM
43704351000196;SIM;SIM
43710543000105;SIM;SIM
43715174000143;SIM;NÃO
43768090000178;SIM;SIM
43804800000178;NÃO INFORMADO;NÃO INFORMADO
43843170000140;SIM;SIM
43847416000152;SIM;SIM
43855942000164;SIM;SIM
43912931000179;SIM;SIM
43931329000189;SIM;SIM
43935271000141;NÃO INFORMADO;NÃO INFORMADO
43959362000117;SIM;NÃO
44002677000134;SIM;SIM
44049011000131;SIM;SIM
44055172000138;NÃO INFORMADO;NÃO INFORMADO
44062497000148;NÃO INFORMADO;NÃO INFORMADO
44064902000167;SIM;SIM
44106344000155;SIM;NÃO
44138134000149;SIM;NÃO
44188037000160;SIM;SIM
44213336000108;SIM;SIM
44259650000121;NÃO INFORMADO;NÃO INFORMADO
44269549000151;SIM;SIM
44272799000140;SIM;SIM
44276994000149;SIM;SIM
44284510000103;SIM;NÃO
44289101000108;SIM;SIM
44362254000125;SIM;NÃO
44365201000168;SIM;SIM
44394077000169;SIM;SIM
44396815000107;SIM;SIM
44404013000100;SIM;SIM
44408955000158;SIM;SIM
44409876000161;SIM;SIM
44420272000116;SIM;SIM
44421408000102;SIM;SIM
44444614000138;SIM;SIM
44464833000189;SIM;SIM
44509225000143;SIM;SIM
44517398000103;SIM;SIM
44527644000108;SIM;SIM
44555080000117;SIM;NÃO
44614850000155;SIM;SIM
44658130000191;SIM;NÃO
44706987000130;SIM;SIM
44755474000119;SIM;SIM
44781712000160;SIM;SIM
44792664000106;SIM;SIM
44826569000186;SIM;SIM
44900791000181;NÃO INFORMADO;NÃO INFORMADO
44908764000155;SIM;NÃO
44977521000179;SIM;SIM
44980726000103;SIM;SIM
44983509000177;SIM;NÃO
44985312000177;SIM;SIM
45003273000128;SIM;SIM
45014954000191;SIM;SIM
45073321000154;SIM;SIM
45117804000103;SIM;SIM
45153688000188;SIM;SIM
45199956000100;SIM;SIM
45205593000160;SIM;SIM
45318471000180;SIM;SIM
45323870000130;NÃO;NÃO
45337500000151;SIM;SIM
45340165000140;SIM;NÃO
45359532000158;SIM;SIM
45380884000195;SIM;SIM
45394670000178;SIM;SIM
45398672000135;SIM;SIM
45398753000135;SIM;SIM
45428878000160;SIM;SIM
45446715000100;SIM;SIM
45450191000121;SIM;NÃO
45454951000179;SIM;SIM
45502302000104;SIM;SIM
45503229000187;SIM;SIM
45512659000165;SIM;SIM
45519347000183;NÃO INFORMADO;NÃO INFORMADO
45589618000177;SIM;SIM
45636848000140;SIM;SIM
45655778000177;SIM;SIM
45660734000135;SIM;NÃO
45677865000125;SIM;SIM
45679643000141;SIM;SIM
45699500000100;SIM;SIM
45736702000176;SIM;NÃO
45744170000119;SIM;SIM
45791796000186;SIM;NÃO
45799352000197;SIM;SIM
45804012000107;SIM;SIM
45814666000111;SIM;SIM
45840602000195;SIM;SIM
45842661000100;SIM;SIM
45851852000120;SIM;SIM
45885539000103;SIM;SIM
45902510000192;SIM;SIM
45913257000172;SIM;SIM
45932403000107;SIM;SIM
45948398000120;SIM;NÃO
45985443000117;SIM;SIM
46045272000109;SIM;SIM
46048259000103;SIM;SIM
46052224000148;SIM;SIM
46059231000171;SIM;SIM
46086471000165;SIM;SIM
46092860000101;SIM;NÃO
46104207000107;SIM;SIM
46123051000101;SIM;SIM
46170327000102;SIM;SIM
46206378000147;SIM;SIM
46214962000144;SIM;SIM
46247277000114;SIM;SIM
46265891000109;SIM;SIM
46272425000150;SIM;SIM
46283960000107;SIM;NÃO
46283977000164;SIM;NÃO
46292909000161;SIM;SIM
46298732000100;SIM;SIM
46313419000102;SIM;SIM
46316320000156;SIM;SIM
46403836000138;SIM;SIM
46413939000189;SIM;NÃO
46434562000144;SIM;NÃO
46436096000136;SIM;SIM
46472974000179;SIM;NÃO
46481026000108;SIM;SIM
46553579000110;NÃO INFORMADO;NÃO INFORMADO
46569685000192;SIM;SIM
46590820000181;NÃO INFORMADO;NÃO INFORMADO
46639101000108;SIM;NÃO
46640552000165;SIM;SIM
46654327000188;SIM;SIM
46657202000101;SIM;NÃO
46681226000104;SIM;SIM
46758346000154;SIM;SIM
46786895000132;SIM;SIM
46787411000170;SIM;NÃO
46813636000153;SIM;SIM
46855575000197;SIM;SIM
46892850000142;SIM;SIM
47001460000106;SIM;SIM
47024509000138;SIM;SIM
47026663000149;SIM;SIM
47045217000181;SIM;NÃO
47068061000154;SIM;SIM
47081169000187;SIM;NÃO
47131720000150;SIM;SIM
47201448000137;SIM;SIM
47217676000103;SIM;SIM
47244674000103;SIM;SIM
47255026000144;SIM;NÃO
47276883000120;SIM;SIM
47364699000132;SIM;SIM
47431609000189;SIM;SIM
47444875000146;NÃO INFORMADO;NÃO INFORMADO
47482969000100;NÃO INFORMADO;NÃO INFORMADO
47484376000182;SIM;SIM
47485840000155;NÃO INFORMADO;NÃO INFORMADO
47509603000187;SIM;SIM
47516051000134;SIM;SIM
47524779000108;SIM;NÃO
47528623000103;NÃO INFORMADO;NÃO INFORMADO
47530742000192;SIM;SIM
47551129000151;SIM;SIM
47578030000143;SIM;SIM
47584208000169;NÃO INFORMADO;NÃO INFORMADO
47591044000105;SIM;SIM
47594217000130;SIM;NÃO
47595743000115;SIM;SIM
47619365000162;SIM;SIM
47661122000192;SIM;SIM
47676521000127;SIM;SIM
47679771000110;NÃO INFORMADO;NÃO INFORMADO
47692148000106;SIM;SIM
47693012000102;SIM;SIM
47694587000140;SIM;SIM
47700241000107;SIM;SIM
47715467000181;SIM;NÃO
47751453000113;SIM;SIM
47801283000134;SIM;SIM
47815430000125;SIM;SIM
47817647000174;SIM;SIM
47860616000104;NÃO INFORMADO;NÃO INFORMADO
47861199000106;SIM;SIM
47872717000197;SIM;SIM
47906548000169;NÃO INFORMADO;NÃO INFORMADO
47922864000124;NÃO INFORMADO;NÃO INFORMADO
48016671000177;NÃO INFORMADO;NÃO INFORMADO
48030066000150;NÃO INFORMADO;NÃO INFORMADO
48068778000169;NÃO INFORMADO;NÃO INFORMADO
48078303000153;NÃO INFORMADO;NÃO INFORMADO
48080210000163;NÃO INFORMADO;NÃO INFORMADO
48082919000106;NÃO INFORMADO;NÃO INFORMADO
48082958000103;NÃO INFORMADO;NÃO INFORMADO
48084334000117;NÃO INFORMADO;NÃO INFORMADO
48102893000102;NÃO INFORMADO;NÃO INFORMADO
48103443000134;NÃO INFORMADO;NÃO INFORMADO
48105349000114;NÃO INFORMADO;NÃO INFORMADO
48120967000133;NÃO INFORMADO;NÃO INFORMADO
48132523000118;NÃO INFORMADO;NÃO INFORMADO
48182701000115;NÃO INFORMADO;NÃO INFORMADO
48207220000117;NÃO INFORMADO;NÃO INFORMADO
48216386000108;NÃO;NÃO
48229794000196;NÃO INFORMADO;NÃO INFORMADO
48265635000147;NÃO INFORMADO;NÃO INFORMADO
48270480000137;NÃO INFORMADO;NÃO INFORMADO
48271054000118;NÃO INFORMADO;NÃO INFORMADO
48282989000108;NÃO INFORMADO;NÃO INFORMADO
48286149000105;NÃO INFORMADO;NÃO INFORMADO
48288200000118;NÃO INFORMADO;NÃO INFORMADO
48290718000196;NÃO INFORMADO;NÃO INFORMADO
48303067000121;NÃO INFORMADO;NÃO INFORMADO
48309608000129;NÃO INFORMADO;NÃO INFORMADO
48317136000156;NÃO INFORMADO;NÃO INFORMADO
48318052000137;NÃO INFORMADO;NÃO INFORMADO
48328797000187;NÃO INFORMADO;NÃO INFORMADO
48353006000179;NÃO INFORMADO;NÃO INFORMADO
51466860000156;NÃO;NÃO
52548435000179;NÃO;NÃO
52695236000274;NÃO;NÃO
52863883000167;SIM;NÃO
54299276000141;SIM;NÃO
57855207000165;NÃO;NÃO
58158015000162;NÃO;NÃO
59273367016800;NÃO INFORMADO;NÃO INFORMADO
59789545000171;NÃO;NÃO
60637238000154;NÃO;NÃO
62984091000102;NÃO;NÃO
64652563000147;SIM;NÃO
74028572000115;NÃO;NÃO
74145962000175;NÃO;NÃO
75783688000122;NÃO;NÃO
79607685000199;NÃO;NÃO
79628152000193;NÃO;NÃO
81171530000102;SIM;NÃO
82636986000155;NÃO;NÃO
83596759000106;NÃO;NÃO
84522960000101;NÃO;NÃO
84646041000140;NÃO;NÃO
84683481003273;NÃO;NÃO
85329126000167;SIM;NÃO
85906329000179;NÃO;NÃO
88610126000129;NÃO;NÃO
89431159000174;NÃO;NÃO
90300997000198;NÃO;NÃO
93250397000150;SIM;NÃO
94860566000307;NÃO;NÃO
97342620000140;NÃO;NÃO
97523004000196;SIM;SIM
00021581000148;NÃO;NÃO
00139348000164;NÃO;NÃO
00336701000104;NÃO;NÃO
00360305208520;NÃO;NÃO
00419223000198;SIM;NÃO
00447540000118;NÃO;NÃO
00528749000106;SIM;SIM
00651923000103;SIM;NÃO
00718700000116;NÃO;NÃO
00755990000259;NÃO;NÃO
00766597000180;NÃO;NÃO
00791156000138;NÃO;NÃO
00809995000136;NÃO;NÃO
00838431000121;SIM;NÃO
00857396000198;SIM;NÃO
00864214000106;NÃO;NÃO
00870953000100;SIM;NÃO
00914988000102;NÃO;NÃO
00924429000175;NÃO;NÃO
01034243000103;SIM;NÃO
01083200000118;NÃO;NÃO
01107327000120;NÃO;NÃO
01190715000117;NÃO;NÃO
01265794000188;NÃO;NÃO
01666720000153;SIM;NÃO
01809535000170;SIM;NÃO
01864335000110;NÃO;NÃO
01907064000133;SIM;NÃO
01957772000189;NÃO;NÃO
02024964000103;NÃO;NÃO
02072248000193;NÃO;NÃO
02089632000107;NÃO;NÃO
02170723000164;NÃO;NÃO
02225879000103;NÃO;NÃO
02266992000129;SIM;NÃO
02291077000193;NÃO;NÃO
02381352000160;NÃO;NÃO
02415583136200;NÃO;NÃO
02543672000179;SIM;NÃO
02761715000192;NÃO;NÃO
02777024000187;NÃO;NÃO
02796775000140;NÃO;NÃO
02799600000197;SIM;NÃO
02951160017974;NÃO;NÃO
02998301000181;NÃO;NÃO
02998611000104;NÃO;NÃO
03014553000191;NÃO;NÃO
03134568000193;NÃO;NÃO
03141154000191;NÃO;NÃO
03163273000145;NÃO;NÃO
03342704000130;NÃO;NÃO
03388861000187;SIM;NÃO
03467321000199;NÃO;NÃO
03498812000954;NÃO;NÃO
03644223000180;NÃO;NÃO
03673116000180;NÃO;NÃO
03785540000892;NÃO;NÃO
03847461000192;NÃO;NÃO
03862058000132;SIM;NÃO
03880797000157;NÃO;NÃO
03949507000184;NÃO;NÃO
03987769000133;SIM;NÃO
04019503000160;NÃO;NÃO
04023142000125;NÃO;NÃO
04030182000102;NÃO;NÃO
04031213000131;NÃO;NÃO
04065791000199;NÃO;NÃO
04172041000116;NÃO;NÃO
04193384000167;NÃO;NÃO
04227596000118;NÃO;NÃO
04247306000106;NÃO;NÃO
04322105000118;SIM;NÃO
04341652000140;SIM;NÃO
04383871000192;NÃO;NÃO
04402540000152;SIM;NÃO
04517451000151;NÃO;NÃO
04551899000191;SIM;NÃO
04810693000139;SIM;NÃO
04834551000101;SIM;NÃO
04900365000123;SIM;NÃO
04909530000108;SIM;NÃO
05014752000206;NÃO;NÃO
05301036000129;NÃO;NÃO
05324257000112;NÃO;NÃO
05410562000208;SIM;NÃO
05457168000144;SIM;NÃO
05526495000100;SIM;NÃO
05598584000162;SIM;NÃO
05774280000109;NÃO;NÃO
05804804000167;NÃO;NÃO
05866375000152;NÃO;NÃO
05914548000160;NÃO;NÃO
05931974000102;NÃO;NÃO
05936844000677;NÃO;NÃO
05993351000164;NÃO;NÃO
05993601000166;NÃO;NÃO
05999555000102;NÃO;NÃO
06036217000138;SIM;SIM
06047087011688;NÃO;NÃO
06078537000150;NÃO;NÃO
06117801000118;SIM;NÃO
06137400000200;NÃO;NÃO
06929204000198;NÃO;NÃO
06968213000198;SIM;NÃO
06977745000191;NÃO;NÃO
07038535001768;NÃO;NÃO
07150301000140;SIM;NÃO
07196820000816;NÃO;NÃO
07204895000125;SIM;NÃO
07219651000620;NÃO INFORMADO;NÃO INFORMADO
07257166000137;SIM;NÃO
07282105000200;NÃO;NÃO
07306697000172;NÃO;NÃO
07324831000168;NÃO;NÃO
07574566000176;NÃO;NÃO
07662001000140;SIM;NÃO
07734180000184;SIM;NÃO
07752635000194;NÃO;NÃO
07753082000194;SIM;NÃO
07844960000187;SIM;NÃO
07887493000172;NÃO;NÃO
07913016000991;NÃO;NÃO
07927812000207;NÃO;NÃO
07948974002003;NÃO INFORMADO;NÃO INFORMADO
08006300008689;NÃO;NÃO
08031919000154;NÃO;NÃO
08105285000218;NÃO;NÃO
08142850000993;NÃO;NÃO
08162832000620;NÃO;NÃO
08171788000372;NÃO;NÃO
08206529000178;NÃO;NÃO
08256820000312;NÃO;NÃO
08281138000118;NÃO;NÃO
08353968000103;SIM;NÃO
08391446000104;NÃO;NÃO
08403031000103;NÃO;NÃO
08412809000132;NÃO;NÃO
08425140000113;SIM;NÃO
08469018000149;SIM;NÃO
08484467000670;NÃO INFORMADO;NÃO INFORMADO
08536261000132;NÃO;NÃO
08551540000175;NÃO;NÃO
08563792000114;NÃO;NÃO
08625611000137;NÃO;NÃO
08628998000185;NÃO;NÃO
08636309000346;NÃO;NÃO
08690359000140;NÃO;NÃO
08725117000144;NÃO;NÃO
08764621000153;NÃO;NÃO
08787149000174;SIM;NÃO
08883972000264;NÃO INFORMADO;NÃO INFORMADO
08886050000120;NÃO;NÃO
08911342000175;NÃO;NÃO
08914726000141;NÃO;NÃO
08926302000105;NÃO;NÃO
09027414000189;NÃO;NÃO
09054256000156;NÃO;NÃO
09064034000114;NÃO;NÃO
09085221000184;SIM;NÃO
09114805000130;NÃO;NÃO
09138229000161;NÃO;NÃO
09150233000145;NÃO;NÃO
09190930000120;NÃO;NÃO
09204339000184;SIM;NÃO
09205236000139;SIM;NÃO
09295063000197;NÃO;NÃO
09295876000187;NÃO;NÃO
09298196000117;NÃO;NÃO
09302040000162;NÃO;NÃO
09305994000129;NÃO;NÃO
09306404000182;SIM;NÃO
09347516000181;NÃO;NÃO
09376422000130;SIM;NÃO
09421593000134;NÃO;NÃO
09612223000184;NÃO;NÃO
09620067000284;NÃO;NÃO
09638126000160;NÃO;NÃO
09658455000173;SIM;NÃO
09943359000177;NÃO;NÃO
10176979000107;NÃO;NÃO
10233031000146;SIM;NÃO
10239989000144;SIM;NÃO
10282784000141;SIM;NÃO
10291221000110;SIM;NÃO
10323563000174;NÃO;NÃO
10449144000183;SIM;NÃO
10525833000120;NÃO;NÃO
10543990000168;NÃO;NÃO
10554822000178;NÃO;NÃO
10583063000171;NÃO;NÃO
10612234000143;NÃO;NÃO
10614974000119;SIM;NÃO
10707001000124;NÃO;NÃO
10708909000152;NÃO;NÃO
10784100000100;SIM;NÃO
10792402000120;NÃO;NÃO
10901408000198;SIM;NÃO
10989619000124;SIM;NÃO
11102604000165;SIM;NÃO
11113566000146;NÃO;NÃO
11274934000138;SIM;NÃO
11276302000103;NÃO;NÃO
11344690000112;NÃO;NÃO
11491970001478;NÃO;NÃO
11533892000102;SIM;SIM
11569038000104;SIM;SIM
11625894000121;NÃO;NÃO
11751386000190;NÃO;NÃO
11759159000100;SIM;NÃO
11927722000102;SIM;SIM
11929007000109;SIM;NÃO
11945151000139;NÃO;NÃO
11971533000137;SIM;NÃO
11984123000120;SIM;NÃO
11992680000193;NÃO;NÃO
12044062000184;NÃO;NÃO
12050156000166;NÃO;NÃO
12105100000161;SIM;NÃO
12130657000152;SIM;NÃO
12145870000138;NÃO;NÃO
12225911000104;SIM;SIM
12291595000160;NÃO;NÃO
12377506000101;SIM;SIM
12436393000160;SIM;SIM
12480531000108;SIM;SIM
12522715000193;NÃO;NÃO
12528708000107;NÃO;NÃO
12586179000190;NÃO;NÃO
12588664000283;NÃO;NÃO
12600354000156;NÃO;NÃO
12648266000124;NÃO;NÃO
12711471000197;SIM;SIM
12748170000138;NÃO;NÃO
12769620000179;NÃO;NÃO
12845759000154;SIM;SIM
12875404000108;NÃO;NÃO
12943455000120;SIM;SIM
12978232000289;NÃO INFORMADO;NÃO INFORMADO
13118126000107;SIM;SIM
13139045000193;SIM;SIM
13228447000164;SIM;SIM
13244841000196;SIM;NÃO
13267840000833;NÃO INFORMADO;NÃO INFORMADO
13286402000146;NÃO;NÃO
13372439000197;NÃO;NÃO
13450610000139;SIM;SIM
13531792000172;SIM;NÃO
13538929000110;SIM;NÃO
13545647000140;SIM;NÃO
13600951000143;SIM;SIM
13616192000107;SIM;NÃO
13682853000100;NÃO;NÃO
13759663000136;SIM;NÃO
13812884000201;NÃO INFORMADO;NÃO INFORMADO
13823124000119;NÃO;NÃO
13928484000185;SIM;SIM
14157785000115;NÃO;NÃO
14198794000154;NÃO;NÃO
14202407000106;SIM;NÃO
14411969000160;SIM;SIM
14444625000157;NÃO;NÃO
14459988000166;SIM;SIM
14492112000111;SIM;NÃO
14519240000101;SIM;SIM
14717153000169;NÃO;NÃO
14791261000181;NÃO;NÃO
14929785000196;SIM;SIM
14952544000168;NÃO;NÃO
15009589000166;SIM;NÃO
15039528000141;SIM;SIM
15207613000171;NÃO;NÃO
15274200000100;SIM;SIM
15341963000126;SIM;NÃO
15414465000166;NÃO;NÃO
